coin_symbol,symbol,date,timestamp,oi_open,oi_high,oi_low,oi_close
SFP,SFPUSDT_PERP.A,2025-10-23,1761177600,4042369.2399,4088124.8681,4016334.7745,4065775.6396999997
SFP,SFPUSDT_PERP.A,2025-10-24,1761264000,4079662.3152,4082603.3536,4020071.3936,4048513.1584
SFP,SFPUSDT_PERP.A,2025-10-25,1761350400,4033691.196,4033691.196,3995590.053,3996587.13
SFP,SFPUSDT_PERP.A,2025-10-26,1761436800,4142394.377,4169237.3096,4107416.8992999997,4158448.2466999996
SFP,SFPUSDT_PERP.A,2025-10-27,1761523200,4170273.6240000003,4170279.5640000002,4141655.4960000003,4152173.256
SHELL,SHELLUSDT_PERP.A,2025-10-21,1761004800,1707605.768,1804706.376,1699054.0159999998,1702456.2719999999
SHELL,SHELLUSDT_PERP.A,2025-10-22,1761091200,1665384.1701,1678762.7325,1574186.7056999998,1609279.5159
SHELL,SHELLUSDT_PERP.A,2025-10-23,1761177600,1708664.1383999998,1764074.8399999999,1665371.4316,1666625.6224
SHELL,SHELLUSDT_PERP.A,2025-10-24,1761264000,1754150.8191999998,1905208.0033999998,1746471.4618,1809136.5266
SHELL,SHELLUSDT_PERP.A,2025-10-25,1761350400,1920091.8853,2087740.3916,1907216.0543,2054075.6733
SHELL,SHELLUSDT_PERP.A,2025-10-26,1761436800,2110406.8377,2177744.2457,2076515.5358999998,2127675.6854999997
SHELL,SHELLUSDT_PERP.A,2025-10-27,1761523200,2184486.1005,2233798.5918,2150014.7769,2223238.4991
SHIB,SHIBUSDT_PERP.3,2025-10-21,1761004800,10061304.231000002,10243514.883800004,9419363.368800001,9535388.5396
SHIB,SHIBUSDT_PERP.3,2025-10-22,1761091200,9341911.39,9693381.060000002,9059436.045000004,9226077.360000001
SHIB,SHIBUSDT_PERP.3,2025-10-23,1761177600,9458369.454600003,9935347.474800004,9200923.974000005,9537133.854600003
SHIB,SHIBUSDT_PERP.3,2025-10-24,1761264000,9664840.304100003,9995380.530300003,9583794.944100002,9648671.140800003
SHIB,SHIBUSDT_PERP.3,2025-10-25,1761350400,9610012.339200003,9880268.507200005,9440955.596800003,9572036.947200004
SHIB,SHIBUSDT_PERP.3,2025-10-26,1761436800,9914834.581200005,10264029.525900004,9444806.325900003,9548170.968600003
SHIB,SHIBUSDT_PERP.3,2025-10-27,1761523200,9587966.319800003,9789524.192900004,9506371.482900005,9776020.639100004
SIGN,SIGNUSDT_PERP.A,2025-10-21,1761004800,3402773.4213199997,6604199.80052,3371104.3483599997,5348138.79572
SIGN,SIGNUSDT_PERP.A,2025-10-22,1761091200,4943663.80868,5263103.2597199995,4933943.9874,5111051.733639999
SIGN,SIGNUSDT_PERP.A,2025-10-23,1761177600,5249683.12662,5261116.40352,4647616.683660001,4648050.67734
SIGN,SIGNUSDT_PERP.A,2025-10-24,1761264000,4739548.65757,4739548.65757,4273422.63254,4294727.43428
SIGN,SIGNUSDT_PERP.A,2025-10-25,1761350400,4292628.862360001,5388211.26264,3968115.27838,4763755.04978
SIGN,SIGNUSDT_PERP.A,2025-10-26,1761436800,4852253.0658599995,5014894.20111,4581623.41722,4581623.41722
SIGN,SIGNUSDT_PERP.A,2025-10-27,1761523200,4662942.094380001,4855743.0859900005,4641148.5284,4792794.5591400005
SIREN,SIRENUSDT_PERP.A,2025-10-21,1761004800,1074044.24334,1148755.9184400002,1053315.37521,1069765.0013400002
SIREN,SIRENUSDT_PERP.A,2025-10-22,1761091200,1090889.60288,1106140.62944,1081344.64592,1098101.2504
SIREN,SIRENUSDT_PERP.A,2025-10-23,1761177600,1125859.3757,1190860.36608,1125859.3757,1148135.64524
SIREN,SIRENUSDT_PERP.A,2025-10-24,1761264000,1112301.86714,1147210.71562,1112254.75414,1147104.3259
SIREN,SIRENUSDT_PERP.A,2025-10-25,1761350400,1145631.27575,1218382.48245,1145368.5517,1206388.37245
SIREN,SIRENUSDT_PERP.A,2025-10-26,1761436800,1230361.02275,1282698.1097499998,1199772.307,1201402.39875
SIREN,SIRENUSDT_PERP.A,2025-10-27,1761523200,1213238.92734,1213710.13962,1189882.02366,1190990.97612
SKATE,SKATEUSDT_PERP.A,2025-10-21,1761004800,2545122.6046,2645215.7421,2512859.8495,2528524.9748400003
SKATE,SKATEUSDT_PERP.A,2025-10-22,1761091200,2404991.99844,2501986.91751,2382787.75221,2450975.78403
SKATE,SKATEUSDT_PERP.A,2025-10-23,1761177600,2658371.13964,2846575.3434800003,2653104.5471200002,2677903.1604400002
SKATE,SKATEUSDT_PERP.A,2025-10-24,1761264000,2603813.6163700004,2651525.0309300004,2571588.3526000003,2620497.84228
SKATE,SKATEUSDT_PERP.A,2025-10-25,1761350400,2752822.64832,3060161.25588,2747124.6252,2969696.4306
SKATE,SKATEUSDT_PERP.A,2025-10-26,1761436800,2984189.8246,2990658.09074,2827909.6244200002,2855352.38822
SKATE,SKATEUSDT_PERP.A,2025-10-27,1761523200,2845645.02216,2845656.7596,2786310.94968,2786310.94968
SKL,SKLUSDT_PERP.A,2025-10-21,1761004800,4171649.10912,4384845.3792,4022251.03872,4065319.2032
SKL,SKLUSDT_PERP.A,2025-10-22,1761091200,4006179.32255,4140598.86089,3990093.96257,4134114.5071900003
SKL,SKLUSDT_PERP.A,2025-10-23,1761177600,4106754.8730999995,4159721.1498999996,4007181.7831599996,4133469.7153399996
SKL,SKLUSDT_PERP.A,2025-10-24,1761264000,4194872.1738,4195754.9888,3898918.76684,3919354.4727200004
SKL,SKLUSDT_PERP.A,2025-10-25,1761350400,3895969.9763399996,3923567.99094,3856100.04507,3891945.7714799996
SKL,SKLUSDT_PERP.A,2025-10-26,1761436800,4008725.37728,4012410.4134400003,3902976.0051200003,3947610.5152000003
SKL,SKLUSDT_PERP.A,2025-10-27,1761523200,3999882.9002,4034718.9745400003,3964520.7699900004,3973901.35679
SKY,SKYUSDT_PERP.A,2025-10-21,1761004800,4573518.404,5259412.20714,4552631.98145,5158248.10067
SKY,SKYUSDT_PERP.A,2025-10-22,1761091200,5160381.99456,5167675.6284799995,5006605.61088,5060729.592
SKY,SKYUSDT_PERP.A,2025-10-23,1761177600,5112280.53225,5129410.97303,4859267.96263,4859662.20301
SKY,SKYUSDT_PERP.A,2025-10-24,1761264000,4801722.1286700005,4814845.34553,4499471.56203,4522578.39246
SKY,SKYUSDT_PERP.A,2025-10-25,1761350400,4499108.86266,4520952.31086,4264453.45512,4264469.67294
SKY,SKYUSDT_PERP.A,2025-10-26,1761436800,4381629.50746,4648883.177619999,4369980.563949999,4461340.61748
SKY,SKYUSDT_PERP.A,2025-10-27,1761523200,4519475.13444,4664027.99558,4510480.51098,4569638.7722
SKYAI,SKYAIUSDT_PERP.A,2025-10-21,1761004800,2654327.18432,2814870.45312,2598948.34304,2688701.7264
SKYAI,SKYAIUSDT_PERP.A,2025-10-22,1761091200,2771474.789,2860355.70312,2630722.67338,2637593.3051
SKYAI,SKYAIUSDT_PERP.A,2025-10-23,1761177600,2589166.10095,2782517.28865,2573519.72768,2575709.59415
SKYAI,SKYAIUSDT_PERP.A,2025-10-24,1761264000,2552183.79314,2641473.2606800003,2543615.96178,2641239.49232
SKYAI,SKYAIUSDT_PERP.A,2025-10-25,1761350400,2854579.29328,3092729.0210599997,2780566.89548,2911014.70986
SKYAI,SKYAIUSDT_PERP.A,2025-10-26,1761436800,2810504.63813,2828315.54667,2662957.1409,2716750.98036
SKYAI,SKYAIUSDT_PERP.A,2025-10-27,1761523200,2799087.5377800004,2869705.1874800003,2798686.0977000003,2868313.6167
SLP,SLPUSDT_PERP.A,2025-10-21,1761004800,648034.77615,681509.816265,633667.9593900001,671445.824565
SLP,SLPUSDT_PERP.A,2025-10-22,1761091200,655580.437993,665075.560968,597707.6763320001,605795.4812
SLP,SLPUSDT_PERP.A,2025-10-23,1761177600,628833.5116,673330.491942,624038.163604,629342.106276
SLP,SLPUSDT_PERP.A,2025-10-24,1761264000,632407.283072,634222.276733,564802.900459,579490.714479
SLP,SLPUSDT_PERP.A,2025-10-25,1761350400,584291.797449,602245.941662,572428.286729,591956.103217
SLP,SLPUSDT_PERP.A,2025-10-26,1761436800,607034.689248,636050.162592,594572.8089599999,626645.476704
SLP,SLPUSDT_PERP.A,2025-10-27,1761523200,631033.9687020001,634364.742162,619539.132339,619724.3261490001
SNT,SNTUSDT.6,2025-10-21,1761004800,606145.729,633524.5672,584511.0187,586415.5752
SNT,SNTUSDT.6,2025-10-22,1761091200,571536.8568000001,582650.9334000001,497822.21100000007,515919.82500000007
SNT,SNTUSDT.6,2025-10-23,1761177600,522051.3,562517.316,521292.8304,543824.8488
SNT,SNTUSDT.6,2025-10-24,1761264000,550820.3586,600994.6569000001,546891.5752000001,576505.0472
SNT,SNTUSDT.6,2025-10-25,1761350400,579051.7288,592569.8092,544789.4086000001,545026.6062
SNT,SNTUSDT.6,2025-10-26,1761436800,559408.8365999999,652343.9892,554650.6004,637559.963
SNT,SNTUSDT.6,2025-10-27,1761523200,644389.743,741093.5868,627977.5605,723205.959
SNX,SNXUSDT_PERP.A,2025-10-21,1761004800,23150468.552,24951765.2739,23068107.4091,24744348.537
SNX,SNXUSDT_PERP.A,2025-10-22,1761091200,21467201.976,21588923.8268,19545226.8484,20325413.3148
SNX,SNXUSDT_PERP.A,2025-10-23,1761177600,19879026.8352,19934907.6576,18300931.584,18583666.233599998
SNX,SNXUSDT_PERP.A,2025-10-24,1761264000,19328208.5568,19328208.5568,18391583.958,18671784.9054
SNX,SNXUSDT_PERP.A,2025-10-25,1761350400,17333969.103,18729400.6755,17197655.767500002,18240281.656
SNX,SNXUSDT_PERP.A,2025-10-26,1761436800,18152796.5729,18316262.118,17627308.9245,18234759.6134
SNX,SNXUSDT_PERP.A,2025-10-27,1761523200,18204479.3385,18556655.770800002,18183556.0179,18458481.1824
SOL,SOLUSD_PERP.A,2025-10-21,1761004800,131438640.0,136251670.0,129135540.0,133301600.0
SOL,SOLUSD_PERP.A,2025-10-22,1761091200,133302200.0,141584500.0,133254400.0,136037230.0
SOL,SOLUSD_PERP.A,2025-10-23,1761177600,136037360.0,137452570.0,134700000.0,136615920.0
SOL,SOLUSD_PERP.A,2025-10-24,1761264000,136616010.0,137859310.0,134609580.0,136899930.0
SOL,SOLUSD_PERP.A,2025-10-25,1761350400,136902430.0,147146250.0,136581730.0,144182730.0
SOL,SOLUSD_PERP.A,2025-10-26,1761436800,144183040.0,150748730.0,143337990.0,149594960.0
SOL,SOLUSD_PERP.A,2025-10-27,1761523200,149584510.0,157267990.0,148741400.0,157267900.0
SOLV,SOLVUSDT_PERP.A,2025-10-21,1761004800,5056678.07463,5463714.36155,4905036.09402,5382159.71749
SOLV,SOLVUSDT_PERP.A,2025-10-22,1761091200,5323159.41372,5388346.35927,5254777.41251,5344599.29045
SOLV,SOLVUSDT_PERP.A,2025-10-23,1761177600,5912608.289,6815324.6268,5887382.663,6753584.4724
SOLV,SOLVUSDT_PERP.A,2025-10-24,1761264000,7023650.33766,7891713.955739999,6954133.66338,7070500.92462
SOLV,SOLVUSDT_PERP.A,2025-10-25,1761350400,7215652.220720001,7666244.9490600005,7081292.2221,7645675.5525
SOLV,SOLVUSDT_PERP.A,2025-10-26,1761436800,7584962.30312,7585616.59148,7355586.4272,7372985.5614599995
SOLV,SOLVUSDT_PERP.A,2025-10-27,1761523200,7742986.02816,8024282.24592,7728868.776959999,8024133.3273599995
SOMI,SOMIUSDT.6,2025-10-21,1761004800,7261879.4994,7416541.377,5559524.14104,5680550.41488
SOMI,SOMIUSDT.6,2025-10-22,1761091200,5488420.95912,5862917.46908,5448550.128280001,5659050.068960001
SOMI,SOMIUSDT.6,2025-10-23,1761177600,6116118.01,6146264.899999999,5416713.154999999,5416997.08
SOMI,SOMIUSDT.6,2025-10-24,1761264000,5465617.931840001,5702249.51072,5360457.11469,5476269.2610599995
SOMI,SOMIUSDT.6,2025-10-25,1761350400,5520748.72518,6023691.771240001,5471063.5179200005,5481131.38482
SOMI,SOMIUSDT.6,2025-10-26,1761436800,5522137.35528,5615361.9834,5244443.21232,5246819.4272
SOMI,SOMIUSDT.6,2025-10-27,1761523200,5244821.4,6027786.765,5236072.170000001,5479222.1925
SONIC,SONICUSDT_PERP.A,2025-10-21,1761004800,3453886.0333199995,3496290.94386,3443186.8014599998,3465879.7628399995
SONIC,SONICUSDT_PERP.A,2025-10-22,1761091200,3400175.8810799997,3401123.1048000003,3347229.52044,3388602.83814
SONIC,SONICUSDT_PERP.A,2025-10-23,1761177600,3421480.2375600003,3428935.5434400006,3359869.3867200003,3377452.3853400005
SONIC,SONICUSDT_PERP.A,2025-10-24,1761264000,3420533.164,3424404.7717000004,3375388.6772000003,3375388.6772000003
SONIC,SONICUSDT_PERP.A,2025-10-25,1761350400,3364757.53176,3422279.57106,3332779.21998,3421920.9512399994
SONIC,SONICUSDT_PERP.A,2025-10-26,1761436800,3492323.97196,3641891.6413600002,3482981.76544,3623282.9912
SONIC,SONICUSDT_PERP.A,2025-10-27,1761523200,3665346.40848,3677364.5087400004,3658012.1387700005,3658017.3014200004
SOON,SOONUSDT_PERP.A,2025-10-21,1761004800,18414667.342,21546650.2237,17784533.1305,20929318.3471
SOON,SOONUSDT_PERP.A,2025-10-22,1761091200,23472993.015,23513593.095,21951323.865000002,21966099.075
SOON,SOONUSDT_PERP.A,2025-10-23,1761177600,21591152.118300002,21713838.1375,21237396.7025,21242327.6627
SOON,SOONUSDT_PERP.A,2025-10-24,1761264000,20182850.168,20407346.0816,20015584.838400003,20372549.086400002
SOON,SOONUSDT_PERP.A,2025-10-25,1761350400,20158393.7297,20390022.2389,20045664.3867,20225175.2796
SOON,SOONUSDT_PERP.A,2025-10-26,1761436800,20016314.3664,20334753.3972,19947253.3524,20042762.7444
SOON,SOONUSDT_PERP.A,2025-10-27,1761523200,19945803.4822,19996650.4492,19862496.1902,19974311.4798
SOPH,SOPHUSDT_PERP.A,2025-10-21,1761004800,4690884.392268,7811373.298781999,4635391.81419,7406050.781562
SOPH,SOPHUSDT_PERP.A,2025-10-22,1761091200,7777331.035843999,7877313.354037999,7174471.664748,7303062.250344
SOPH,SOPHUSDT_PERP.A,2025-10-23,1761177600,8000964.215008,8994489.478528,7937899.625904,8193572.91512
SOPH,SOPHUSDT_PERP.A,2025-10-24,1761264000,8285913.96227,8948660.21341,8144363.35534,8144995.89342
SOPH,SOPHUSDT_PERP.A,2025-10-25,1761350400,7563400.16448,7583898.95776,7038059.39456,7267659.31616
SOPH,SOPHUSDT_PERP.A,2025-10-26,1761436800,7563428.324634001,7685347.886290001,7485636.838020001,7490537.372028001
SOPH,SOPHUSDT_PERP.A,2025-10-27,1761523200,7884427.982054,8037839.853918,7833902.583454,7833902.583454
SOSO,SOSOUSDT.6,2025-10-21,1761004800,1165209.2488000002,1220071.098,1136772.9984000002,1139759.1296
SOSO,SOSOUSDT.6,2025-10-22,1761091200,1156804.2304,1206684.9402,1147825.3652000001,1199976.099
SOSO,SOSOUSDT.6,2025-10-23,1761177600,1202636.106,1205277.0155999998,1161741.9744,1186560.0684
SOSO,SOSOUSDT.6,2025-10-24,1761264000,1201998.0084,1221629.6287999998,1194058.6242,1211918.9296
SOSO,SOSOUSDT.6,2025-10-25,1761350400,1212074.5832,1243569.8834,1186731.013,1240986.1568
SOSO,SOSOUSDT.6,2025-10-26,1761436800,1270309.5744,1289467.0758,1241821.2204,1253093.8086
SOSO,SOSOUSDT.6,2025-10-27,1761523200,1260639.7253999999,1272474.9675,1259935.6572,1269709.2144
SPELL,SPELLUSDT_PERP.A,2025-10-21,1761004800,1408093.9528515001,1424687.2882745,1292526.546151,1394741.594834
SPELL,SPELLUSDT_PERP.A,2025-10-22,1761091200,1391404.5087022,1417963.0898254998,1339606.5398235999,1354286.1745838
SPELL,SPELLUSDT_PERP.A,2025-10-23,1761177600,1392648.7687,1475333.80225,1367933.2716,1467129.47675
SPELL,SPELLUSDT_PERP.A,2025-10-24,1761264000,1437871.6297755,1665525.3500196,1389843.414999,1592545.8943278
SPELL,SPELLUSDT_PERP.A,2025-10-25,1761350400,1592563.474125,1622608.4125871998,1527034.4001288,1541560.5373833
SPELL,SPELLUSDT_PERP.A,2025-10-26,1761436800,1553224.8880265,1586188.259087,1503556.567781,1573564.5448905
SPELL,SPELLUSDT_PERP.A,2025-10-27,1761523200,1590416.0320571999,1592604.431442,1583617.5452556,1585582.8840611998
SPK,SPKUSDT_PERP.A,2025-10-21,1761004800,4523520.24216,4585517.84466,4320491.16384,4320491.16384
SPK,SPKUSDT_PERP.A,2025-10-22,1761091200,4022377.98474,4315048.845240001,4017704.1283800006,4273667.719620001
SPK,SPKUSDT_PERP.A,2025-10-23,1761177600,4684829.86582,5357665.25606,4669207.18602,5352170.258239999
SPK,SPKUSDT_PERP.A,2025-10-24,1761264000,6069142.604429999,8825190.8316,6024739.65405,8405729.531739999
SPK,SPKUSDT_PERP.A,2025-10-25,1761350400,7636500.7264,8275335.62648,7632168.97482,7834623.02597
SPK,SPKUSDT_PERP.A,2025-10-26,1761436800,7907387.141400001,7914899.92532,7277039.741920001,7302207.169280001
SPK,SPKUSDT_PERP.A,2025-10-27,1761523200,7316382.34016,7341978.32928,7238587.02756,7241984.12876
SPX,SPXUSDT_PERP.A,2025-10-21,1761004800,9906398.6016,10715369.5008,9404493.6096,9524043.4848
SPX,SPXUSDT_PERP.A,2025-10-22,1761091200,8607069.4144,9687642.704,8534030.1248,9626870.755199999
SPX,SPXUSDT_PERP.A,2025-10-23,1761177600,10507974.5092,10661826.9436,9582892.69,9614365.1674
SPX,SPXUSDT_PERP.A,2025-10-24,1761264000,10257677.203,10408979.2249,9545217.0756,10106396.003099998
SPX,SPXUSDT_PERP.A,2025-10-25,1761350400,10158102.7488,10504515.5616,9825677.1648,10495530.1248
SPX,SPXUSDT_PERP.A,2025-10-26,1761436800,11273867.244,11917350.500000002,10980977.572,11359246.284000002
SPX,SPXUSDT_PERP.A,2025-10-27,1761523200,11597079.8332,11969138.638799999,11549789.532399999,11724163.909599999
SQD,SQDUSDT_PERP.A,2025-10-21,1761004800,2004420.3540600003,2389436.20566,2004420.3540600003,2141726.1128100003
SQD,SQDUSDT_PERP.A,2025-10-22,1761091200,2049209.5842399998,2184726.45755,2036575.0940599998,2118509.5647299998
SQD,SQDUSDT_PERP.A,2025-10-23,1761177600,2089691.6483,2234028.3371,2041711.52356,2041807.8644599998
SQD,SQDUSDT_PERP.A,2025-10-24,1761264000,1994378.1432600003,1997935.0849800003,1766162.5362000002,1860096.2129400002
SQD,SQDUSDT_PERP.A,2025-10-25,1761350400,1730293.30929,1862965.54314,1673735.04675,1852469.59677
SQD,SQDUSDT_PERP.A,2025-10-26,1761436800,1966879.4837500001,2009710.5137500002,1824418.3462500002,1824418.3462500002
SQD,SQDUSDT_PERP.A,2025-10-27,1761523200,1800815.8671099998,1827684.7864799998,1788487.0571799998,1797925.1121299998
SSV,SSVUSDT_PERP.A,2025-10-21,1761004800,3014477.11482,3023631.3860400002,2635960.3399900002,2641007.30126
SSV,SSVUSDT_PERP.A,2025-10-22,1761091200,2604379.9502,2619576.36902,2448094.65568,2464263.30736
SSV,SSVUSDT_PERP.A,2025-10-23,1761177600,2508899.09006,2610162.43422,2504912.6561499997,2509723.8507
SSV,SSVUSDT_PERP.A,2025-10-24,1761264000,2566101.35432,2636851.7686,2504328.7136,2593145.05632
SSV,SSVUSDT_PERP.A,2025-10-25,1761350400,2557775.52576,2927916.7812,2529834.9060000004,2926625.99064
SSV,SSVUSDT_PERP.A,2025-10-26,1761436800,3021411.18466,3055116.5603400003,2862541.39752,2900442.8664200003
SSV,SSVUSDT_PERP.A,2025-10-27,1761523200,2909725.6398,2937863.64336,2887266.4308,2937637.15868
STBL,STBLUSDT_PERP.A,2025-10-21,1761004800,12069204.66752,12076201.2868,10034916.18094,10169724.733140001
STBL,STBLUSDT_PERP.A,2025-10-22,1761091200,7898861.87598,8534520.17427,7855493.67963,8419787.37201
STBL,STBLUSDT_PERP.A,2025-10-23,1761177600,9479988.9822,9728427.07012,9004041.565200001,9023846.64852
STBL,STBLUSDT_PERP.A,2025-10-24,1761264000,9814836.5088,10323845.3224,9664000.1664,9876089.976
STBL,STBLUSDT_PERP.A,2025-10-25,1761350400,9792262.17626,10245345.00608,9788402.10919,9922138.14873
STBL,STBLUSDT_PERP.A,2025-10-26,1761436800,9987877.90641,10018500.98057,9432915.52647,9608888.484720001
STBL,STBLUSDT_PERP.A,2025-10-27,1761523200,9636969.07719,9832261.54428,9636739.893000001,9832261.54428
STEEM,STEEMUSDT_PERP.A,2025-10-21,1761004800,885821.8594500001,924806.12202,875221.86444,902756.2932300001
STEEM,STEEMUSDT_PERP.A,2025-10-22,1761091200,889309.9532799999,898235.07824,862264.8185599999,893283.6886
STEEM,STEEMUSDT_PERP.A,2025-10-23,1761177600,891398.70525,909901.69545,873394.92165,904949.433
STEEM,STEEMUSDT_PERP.A,2025-10-24,1761264000,910791.0654,943549.8754799999,891768.0297399999,933270.24523
STEEM,STEEMUSDT_PERP.A,2025-10-25,1761350400,929761.32249,942342.39099,926463.7582200001,926887.72176
STEEM,STEEMUSDT_PERP.A,2025-10-26,1761436800,956106.95952,970892.77303,935757.98449,952766.6836
STEEM,STEEMUSDT_PERP.A,2025-10-27,1761523200,960456.0736,961970.12976,952896.84704,958485.23376
STG,STGUSDT_PERP.A,2025-10-21,1761004800,2556500.5628,2557023.8114,2376479.8625000003,2396599.3862
STG,STGUSDT_PERP.A,2025-10-22,1761091200,2385961.342,2558768.259,2380849.422,2550973.837
STG,STGUSDT_PERP.A,2025-10-23,1761177600,2537998.6742000002,2541630.0118,2356219.0498,2356241.5426000003
STG,STGUSDT_PERP.A,2025-10-24,1761264000,2347142.1316,2361128.082,2220638.398,2251139.2656
STG,STGUSDT_PERP.A,2025-10-25,1761350400,2213523.8279999997,2213523.8279999997,2111113.431,2113049.799
STG,STGUSDT_PERP.A,2025-10-26,1761436800,2139290.2867,2285097.8116,2081768.1717,2263379.4375
STG,STGUSDT_PERP.A,2025-10-27,1761523200,2273600.2811999996,2344350.0452,2270508.8203999996,2332278.4416
STO,STOUSDT_PERP.A,2025-10-21,1761004800,7316971.0999,7367424.4105,6994932.8647,7210859.15605
STO,STOUSDT_PERP.A,2025-10-22,1761091200,6784661.4575499995,6908523.95345,6543877.53665,6545455.09835
STO,STOUSDT_PERP.A,2025-10-23,1761177600,7200196.40403,7740844.074630001,7134171.44508,7729786.68444
STO,STOUSDT_PERP.A,2025-10-24,1761264000,7434538.04412,7539764.91772,7053619.90944,7053646.0817599995
STO,STOUSDT_PERP.A,2025-10-25,1761350400,6738138.61452,6814581.46668,6730263.43578,6739854.77439
STO,STOUSDT_PERP.A,2025-10-26,1761436800,6767526.5578499995,6828188.6301,6531600.302879999,6591704.79096
STO,STOUSDT_PERP.A,2025-10-27,1761523200,6660137.51928,6714526.54782,6660036.45818,6672194.62238
STORJ,STORJUSDT_PERP.A,2025-10-21,1761004800,1644570.1584,2945174.3568,1622209.1184,2649425.3136
STORJ,STORJUSDT_PERP.A,2025-10-22,1761091200,2458744.4288000003,2467765.6916,2148971.3036,2205542.3346
STORJ,STORJUSDT_PERP.A,2025-10-23,1761177600,2242307.097,2287497.5919,2124455.7950999998,2124455.7950999998
STORJ,STORJUSDT_PERP.A,2025-10-24,1761264000,2143791.6547,2204811.6202999996,2118526.5447,2132574.2668
STORJ,STORJUSDT_PERP.A,2025-10-25,1761350400,2150515.1607999997,2164879.9222,1932376.7663999998,1937998.0336
STORJ,STORJUSDT_PERP.A,2025-10-26,1761436800,2005903.4152,2081744.5620999997,1957224.3076999998,2065905.9633
STORJ,STORJUSDT_PERP.A,2025-10-27,1761523200,2057025.1209,2091172.3902,2055666.1306999999,2082545.7486999999
STRK,STRKUSDT_PERP.A,2025-10-21,1761004800,14841940.74055,14841940.74055,12718693.904620001,12727359.79702
STRK,STRKUSDT_PERP.A,2025-10-22,1761091200,12260300.7219,12753578.78025,12242473.216049999,12627058.983000001
STRK,STRKUSDT_PERP.A,2025-10-23,1761177600,13162752.394399999,13521048.779839998,13037584.614599999,13044275.9048
STRK,STRKUSDT_PERP.A,2025-10-24,1761264000,13177113.56928,13180125.64992,12237883.705599999,12240939.90272
STRK,STRKUSDT_PERP.A,2025-10-25,1761350400,12039606.26232,12047545.13092,11690329.19704,11712138.48428
STRK,STRKUSDT_PERP.A,2025-10-26,1761436800,12319289.475939998,12379365.61818,12011347.0777,12120392.668879999
STRK,STRKUSDT_PERP.A,2025-10-27,1761523200,12255326.316000002,12283865.404080002,12181957.8648,12239757.50664
STX,STXUSDT_PERP.A,2025-10-21,1761004800,6076985.0207,6083478.968,5788353.6198,5882186.6566
