date,base,market_cap,symbol
2024-12-19,POWR,116807512.17479648,POWR
2024-12-20,POWR,122688801.09778318,POWR
2024-12-21,POWR,117114362.03164797,POWR
2024-12-22,POWR,123916200.52518909,POWR
2024-12-23,POWR,132507996.5170305,POWR
2024-12-24,POWR,133121696.23073348,POWR
2024-12-25,POWR,126933557.45089532,POWR
2024-12-26,POWR,118802036.2443311,POWR
2024-12-27,POWR,126524424.30842668,POWR
2024-12-28,POWR,149742730.14352193,POWR
2024-12-29,POWR,135320786.8715024,POWR
2024-12-30,POWR,130718039.01873022,POWR
2024-12-31,POWR,139207551.7249545,POWR
2025-01-01,POWR,139105268.43933734,POWR
2025-01-02,POWR,137315310.94103703,POWR
2025-01-03,POWR,141253217.43729767,POWR
2025-01-04,POWR,145600257.07602698,POWR
2025-01-05,POWR,155572877.42370006,POWR
2025-01-06,POWR,153271503.49731398,POWR
2025-01-07,POWR,138389285.4400172,POWR
2025-01-08,POWR,146725373.21781573,POWR
2025-01-09,POWR,155163744.2812314,POWR
2025-01-10,POWR,149129030.429819,POWR
2025-01-11,POWR,153118078.56888822,POWR
2025-01-12,POWR,151941820.78429085,POWR
2025-01-13,POWR,141099792.5088719,POWR
2025-01-14,POWR,144372857.64862105,POWR
2025-01-15,POWR,148719897.28735036,POWR
2025-01-16,POWR,143043174.935598,POWR
2025-01-17,POWR,147287931.2887101,POWR
2025-01-18,POWR,139360976.65338024,POWR
2025-01-19,POWR,127444973.87898111,POWR
2025-01-20,POWR,135934486.58520535,POWR
2025-01-21,POWR,136497044.65609977,POWR
2025-01-22,POWR,133735395.94443645,POWR
2025-01-23,POWR,131689730.23209324,POWR
2025-01-24,POWR,130769180.6615388,POWR
2025-01-25,POWR,135525353.44273674,POWR
2025-01-26,POWR,133275121.1591592,POWR
2025-01-27,POWR,131076030.51839028,POWR
2025-01-28,POWR,124836750.09574354,POWR
2025-01-29,POWR,128876939.87762134,POWR
2025-01-30,POWR,131945438.44613616,POWR
2025-01-31,POWR,128007531.94987547,POWR
2025-02-01,POWR,122791084.38340034,POWR
2025-02-02,POWR,110517090.10934116,POWR
2025-02-03,POWR,116040387.5326678,POWR
2025-02-04,POWR,110056815.32406394,POWR
2025-02-05,POWR,109289690.68193524,POWR
2025-02-06,POWR,103510685.0445657,POWR
2025-02-07,POWR,103766393.2586086,POWR
2025-02-08,POWR,110107956.96687251,POWR
2025-02-09,POWR,109443115.61036098,POWR
2025-02-10,POWR,112102481.03640714,POWR
2025-02-11,POWR,111386498.037087,POWR
2025-02-12,POWR,114915271.39087903,POWR
2025-02-13,POWR,112307047.60764144,POWR
2025-02-14,POWR,113585588.67785595,POWR
2025-02-15,POWR,110363665.18091542,POWR
2025-02-16,POWR,114454996.60560182,POWR
2025-02-17,POWR,121563684.9559944,POWR
2025-02-18,POWR,112562755.82168436,POWR
2025-02-19,POWR,112767322.39291868,POWR
2025-02-20,POWR,116193812.46109352,POWR
2025-02-21,POWR,109903390.3956382,POWR
2025-02-22,POWR,113790155.24909028,POWR
2025-02-23,POWR,114045863.46313316,POWR
2025-02-24,POWR,101925294.11749974,POWR
2025-02-25,POWR,101311594.40379678,POWR
2025-02-26,POWR,98191954.1924734,POWR
2025-02-27,POWR,100084194.97639088,POWR
2025-02-28,POWR,98959078.8346021,POWR
2025-03-01,POWR,98447662.4065163,POWR
2025-03-02,POWR,106528041.97027192,POWR
2025-03-03,POWR,93333498.12565832,POWR
2025-03-04,POWR,92310665.26948673,POWR
2025-03-05,POWR,95890580.26608732,POWR
2025-03-06,POWR,93333498.12565832,POWR
2025-03-07,POWR,92822081.69757251,POWR
2025-03-08,POWR,91748107.19859232,POWR
2025-03-09,POWR,82951744.6355166,POWR
2025-03-10,POWR,81980053.42215358,POWR
2025-03-11,POWR,85099693.63347694,POWR
2025-03-12,POWR,86173668.13245714,POWR
2025-03-13,POWR,86275951.41807428,POWR
2025-03-14,POWR,88014767.27356601,POWR
2025-03-15,POWR,87503350.8454802,POWR
2025-03-16,POWR,82440328.2074308,POWR
2025-03-17,POWR,86122526.48964855,POWR
2025-03-18,POWR,86940792.77458583,POWR
2025-03-19,POWR,90367282.84276068,POWR
2025-03-20,POWR,86071384.84683996,POWR
2025-03-21,POWR,84690560.49100831,POWR
2025-03-22,POWR,86838509.48896867,POWR
2025-03-23,POWR,85764534.98998848,POWR
2025-03-24,POWR,89088741.77254617,POWR
2025-03-25,POWR,91083265.8420808,POWR
2025-03-26,POWR,88679608.63007754,POWR
2025-03-27,POWR,89242166.70097192,POWR
2025-03-28,POWR,83207452.8495595,POWR
2025-03-29,POWR,79985529.35261896,POWR
2025-03-30,POWR,80343520.852279,POWR
2025-03-31,POWR,80036670.99542753,POWR
2025-04-01,POWR,80803795.63755624,POWR
2025-04-02,POWR,75075931.6429953,POWR
2025-04-03,POWR,76047622.8563583,POWR
2025-04-04,POWR,76661322.57006127,POWR
2025-04-05,POWR,76456755.99882695,POWR
2025-04-06,POWR,70217475.5761802,POWR
2025-04-07,POWR,71086883.50392607,POWR
2025-04-08,POWR,70319758.86179736,POWR
2025-04-09,POWR,78758129.92521304,POWR
2025-04-10,POWR,77377305.56938139,POWR
2025-04-11,POWR,80036670.99542753,POWR
2025-04-12,POWR,83872294.20607103,POWR
2025-04-13,POWR,80190095.92385328,POWR
2025-04-14,POWR,80906078.9231734,POWR
2025-04-15,POWR,82235761.63619648,POWR
2025-04-16,POWR,90367282.84276068,POWR
2025-04-17,POWR,87656775.77390595,POWR
2025-04-18,POWR,92208381.98386955,POWR
2025-04-19,POWR,94560897.55306424,POWR
2025-04-20,POWR,91338974.0561237,POWR
2025-04-21,POWR,91645823.91297518,POWR
2025-04-22,POWR,95737155.33766156,POWR
2025-04-23,POWR,94765464.12429854,POWR
2025-04-24,POWR,96657704.908216,POWR
2025-04-25,POWR,97424829.5503447,POWR
2025-04-26,POWR,99061362.12021926,POWR
2025-04-27,POWR,93896056.1965527,POWR
2025-04-28,POWR,95430305.48081008,POWR
2025-04-29,POWR,93793772.91093554,POWR
2025-04-30,POWR,93180073.19723256,POWR
2025-05-01,POWR,93793772.91093554,POWR
2025-05-02,POWR,92259523.62667814,POWR
2025-05-03,POWR,88679608.63007754,POWR
2025-05-04,POWR,85815676.63279708,POWR
2025-05-05,POWR,87810200.70233168,POWR
2025-05-06,POWR,85355401.84751984,POWR
2025-05-07,POWR,86378234.70369144,POWR
2025-05-08,POWR,95225738.90957578,POWR
2025-05-09,POWR,99981911.69077373,POWR
2025-05-10,POWR,104277809.6866944,POWR
2025-05-11,POWR,102487852.18839411,POWR
2025-05-12,POWR,103357260.11613998,POWR
2025-05-13,POWR,103715251.61580004,POWR
2025-05-14,POWR,99981911.69077373,POWR
2025-05-15,POWR,94612039.1958728,POWR
2025-05-16,POWR,94816605.76710711,POWR
2025-05-17,POWR,92975506.62599824,POWR
2025-05-18,POWR,96248571.76574735,POWR
2025-05-19,POWR,94663180.83868138,POWR
2025-05-20,POWR,93435781.41127548,POWR
2025-05-21,POWR,94867747.40991572,POWR
2025-05-22,POWR,97936245.97843052,POWR
2025-05-23,POWR,93333498.12565832,POWR
2025-05-24,POWR,92770940.05476394,POWR
2025-05-25,POWR,92157240.34106098,POWR
2025-05-26,POWR,90725274.34242074,POWR
2025-05-27,POWR,92412948.55510388,POWR
2025-05-28,POWR,90111574.62871778,POWR
2025-05-29,POWR,87554492.48828878,POWR
2025-05-30,POWR,80650370.7091305,POWR
2025-05-31,POWR,81980053.42215358,POWR
2025-06-01,POWR,82798319.70709085,POWR
2025-06-02,POWR,85559968.41875418,POWR
2025-06-03,POWR,85815676.63279708,POWR
2025-06-04,POWR,83974577.49168819,POWR
2025-06-05,POWR,79013838.13925594,POWR
2025-06-06,POWR,81008362.20879057,POWR
2025-06-07,POWR,83156311.20675091,POWR
2025-06-08,POWR,83054027.92113374,POWR
2025-06-09,POWR,87196500.98862873,POWR
2025-06-10,POWR,89293308.3437805,POWR
2025-06-11,POWR,86224809.77526571,POWR
2025-06-12,POWR,81928911.779345,POWR
2025-06-13,POWR,80599229.06632191,POWR
2025-06-14,POWR,79985529.35261896,POWR
2025-06-15,POWR,80752653.99474767,POWR
2025-06-16,POWR,79985529.35261896,POWR
2025-06-17,POWR,77786438.71185003,POWR
2025-06-18,POWR,78042146.92589293,POWR
2025-06-19,POWR,78042146.92589293,POWR
2025-06-20,POWR,76405614.35601836,POWR
2025-06-21,POWR,73132549.21626925,POWR
2025-06-22,POWR,70933458.57550031,POWR
2025-06-23,POWR,77684155.42623287,POWR
2025-06-24,POWR,78195571.85431866,POWR
2025-06-25,POWR,76763605.85567844,POWR
2025-06-26,POWR,75382781.49984677,POWR
2025-06-27,POWR,75587348.07108109,POWR
2025-06-28,POWR,77326163.9265728,POWR
2025-06-29,POWR,79576396.21015032,POWR
2025-06-30,POWR,76968172.42691274,POWR
2025-07-01,POWR,73439399.07312074,POWR
2025-07-02,POWR,79985529.35261896,POWR
2025-07-03,POWR,80906078.9231734,POWR
2025-07-04,POWR,77888721.99746718,POWR
2025-07-05,POWR,77326163.9265728,POWR
2025-07-06,POWR,78860413.21083021,POWR
2025-07-07,POWR,78400138.42555298,POWR
2025-07-08,POWR,79934387.70981038,POWR
2025-07-09,POWR,82593753.13585654,POWR
2025-07-10,POWR,85969101.5612228,POWR
2025-07-11,POWR,86633942.91773434,POWR
2025-07-12,POWR,90213857.91433494,POWR
2025-07-13,POWR,92003815.41263524,POWR
2025-07-14,POWR,92412948.55510388,POWR
2025-07-15,POWR,93793772.91093554,POWR
2025-07-16,POWR,95174597.2667672,POWR
2025-07-17,POWR,94458614.26744708,POWR
2025-07-18,POWR,94509755.91025564,POWR
2025-07-19,POWR,95276880.55238436,POWR
2025-07-20,POWR,97066838.05068465,POWR
2025-07-21,POWR,101055886.18975388,POWR
2025-07-22,POWR,99930770.04796512,POWR
2025-07-23,POWR,94714322.48148996,POWR
2025-07-24,POWR,92054957.0554438,POWR
2025-07-25,POWR,93640347.9825098,POWR
2025-07-26,POWR,94458614.26744708,POWR
2025-07-27,POWR,99368211.97707076,POWR
2025-07-28,POWR,90827557.6280379,POWR
2025-07-29,POWR,89804724.7718663,POWR
2025-07-30,POWR,89907008.05748346,POWR
2025-07-31,POWR,85815676.63279708,POWR
2025-08-01,POWR,83412019.42079382,POWR
2025-08-02,POWR,81673203.5653021,POWR
2025-08-03,POWR,83463161.0636024,POWR
2025-08-04,POWR,86480517.98930861,POWR
2025-08-05,POWR,83667727.6348367,POWR
2025-08-06,POWR,84485993.919774,POWR
2025-08-07,POWR,87298784.27424589,POWR
2025-08-08,POWR,88679608.63007754,POWR
2025-08-09,POWR,90009291.34310062,POWR
2025-08-10,POWR,90571849.413995,POWR
2025-08-11,POWR,86889651.13177724,POWR
2025-08-12,POWR,92106098.6982524,POWR
2025-08-13,POWR,93947197.83936128,POWR
2025-08-14,POWR,85917959.91841424,POWR
2025-08-15,POWR,85713393.3471799,POWR
2025-08-16,POWR,87861342.34514026,POWR
2025-08-17,POWR,86071384.84683996,POWR
2025-08-18,POWR,83974577.49168819,POWR
2025-08-19,POWR,81366353.70845062,POWR
2025-08-20,POWR,83514302.70641097,POWR
2025-08-21,POWR,81622061.92249352,POWR
2025-08-22,POWR,87912483.98794885,POWR
2025-08-23,POWR,86940792.77458583,POWR
2025-08-24,POWR,86122526.48964855,POWR
2025-08-25,POWR,80292379.20947044,POWR
2025-08-26,POWR,83105169.56394234,POWR
2025-08-27,POWR,83770010.92045388,POWR
2025-08-28,POWR,85662251.70437133,POWR
2025-08-29,POWR,81877770.13653642,POWR
2025-08-30,POWR,82747178.06428227,POWR
2025-08-31,POWR,81468636.99406777,POWR
2025-09-01,POWR,79832104.42419322,POWR
2025-09-02,POWR,81212928.78002487,POWR
2025-09-03,POWR,81417495.3512592,POWR
2025-09-04,POWR,79422971.28172457,POWR
2025-09-05,POWR,81468636.99406777,POWR
2025-09-06,POWR,80906078.9231734,POWR
2025-09-07,POWR,81264070.42283346,POWR
2025-09-08,POWR,83923435.8488796,POWR
2025-09-09,POWR,83463161.0636024,POWR
2025-09-10,POWR,85048551.99066837,POWR
2025-09-11,POWR,85559968.41875418,POWR
2025-09-12,POWR,87196500.98862873,POWR
2025-09-13,POWR,88117050.55918317,POWR
2025-09-14,POWR,85866818.27560565,POWR
2025-09-15,POWR,81877770.13653642,POWR
2025-09-16,POWR,83974577.49168819,POWR
2025-09-17,POWR,85048551.99066837,POWR
2025-09-18,POWR,85457685.133137,POWR
2025-09-19,POWR,81315212.06564204,POWR
2025-09-20,POWR,81673203.5653021,POWR
2025-09-21,POWR,80394662.49508761,POWR
2025-09-22,POWR,75945339.57074115,POWR
2025-09-23,POWR,76149906.14197548,POWR
2025-09-24,POWR,75843056.28512399,POWR
2025-09-25,POWR,72263141.2885234,POWR
2025-09-26,POWR,74155382.07244085,POWR
2025-09-27,POWR,72825699.35941778,POWR
2025-09-28,POWR,74001957.1440151,POWR
2025-09-29,POWR,73541682.3587379,POWR
2025-09-30,POWR,71598299.93201186,POWR
2025-10-01,POWR,76354472.71320978,POWR
2025-10-02,POWR,77428447.21218997,POWR
2025-10-03,POWR,77991005.28308435,POWR
2025-10-04,POWR,75740772.99950683,POWR
2025-10-05,POWR,74769081.78614381,POWR
2025-10-06,POWR,77684155.42623287,POWR
2025-10-07,POWR,73132549.21626925,POWR
2025-10-08,POWR,74155382.07244085,POWR
2025-10-09,POWR,72723416.07380061,POWR
2025-10-10,POWR,58301472.80178109,POWR
2025-10-11,POWR,57636631.44526954,POWR
2025-10-12,POWR,63159928.868596174,POWR
2025-10-13,POWR,67097835.36485683,POWR
2025-10-14,POWR,64643036.510045,POWR
2025-10-15,POWR,62853079.01174469,POWR
2025-10-16,POWR,61165404.79906156,POWR
2025-10-17,POWR,59631155.51480416,POWR
2025-10-18,POWR,60040288.6572728,POWR
2025-10-19,POWR,61063121.5134444,POWR
2025-10-20,POWR,60756271.65659292,POWR
2025-10-21,POWR,60142571.94288996,POWR
2025-10-22,POWR,58557181.01582398,POWR
2025-10-23,POWR,60398280.15693286,POWR
2025-10-24,POWR,60295996.8713157,POWR
2023-01-01,PYR,74995764.293,PYR
2023-01-02,PYR,79399285.067,PYR
2023-01-03,PYR,77550893.63100001,PYR
2023-01-04,PYR,79834200.699,PYR
2023-01-05,PYR,78148902.625,PYR
2023-01-06,PYR,80975854.233,PYR
2023-01-07,PYR,84509543.743,PYR
2023-01-08,PYR,92039020.622,PYR
2023-01-09,PYR,88260691.06899999,PYR
2023-01-10,PYR,95817350.175,PYR
2023-01-11,PYR,98589937.329,PYR
2023-01-12,PYR,95735803.494,PYR
2023-01-13,PYR,103482738.189,PYR
2023-01-14,PYR,104080747.183,PYR
2023-01-15,PYR,102123626.839,PYR
2023-01-16,PYR,100356782.084,PYR
2023-01-17,PYR,100030595.36,PYR
2023-01-18,PYR,94512603.279,PYR
2023-01-19,PYR,96904639.255,PYR
2023-01-20,PYR,107016427.699,PYR
2023-01-21,PYR,105195218.49,PYR
2023-01-22,PYR,106119414.208,PYR
2023-01-23,PYR,113349886.59,PYR
2023-01-24,PYR,106336872.024,PYR
2023-01-25,PYR,109163823.632,PYR
2023-01-26,PYR,106907698.791,PYR
2023-01-27,PYR,107152338.834,PYR
2023-01-28,PYR,106445600.932,PYR
2023-01-29,PYR,113132428.774,PYR
2023-01-30,PYR,102476995.79,PYR
2023-01-31,PYR,105602951.895,PYR
2023-02-01,PYR,111664588.516,PYR
2023-02-02,PYR,109789014.853,PYR
2023-02-03,PYR,113404251.04399998,PYR
2023-02-04,PYR,117699042.91,PYR
2023-02-05,PYR,113512979.952,PYR
2023-02-06,PYR,109707468.172,PYR
2023-02-07,PYR,123407310.58,PYR
2023-02-08,PYR,118650420.855,PYR
2023-02-09,PYR,103346827.054,PYR
2023-02-10,PYR,102721635.833,PYR
2023-02-11,PYR,105793227.484,PYR
2023-02-12,PYR,101063519.986,PYR
2023-02-13,PYR,99894684.225,PYR
2023-02-14,PYR,102721635.833,PYR
2023-02-15,PYR,111120943.976,PYR
2023-02-16,PYR,103618649.324,PYR
2023-02-17,PYR,107886258.963,PYR
2023-02-18,PYR,112235415.283,PYR
2023-02-19,PYR,108429903.503,PYR
2023-02-20,PYR,111447130.7,PYR
2023-02-21,PYR,106499965.386,PYR
2023-02-22,PYR,105385494.079,PYR
2023-02-23,PYR,102748818.06,PYR
2023-02-24,PYR,99242310.777,PYR
2023-02-25,PYR,98426843.967,PYR
2023-02-26,PYR,103265280.373,PYR
2023-02-27,PYR,103537102.643,PYR
2023-02-28,PYR,100737333.262,PYR
2023-03-01,PYR,102939093.649,PYR
2023-03-02,PYR,100411146.538,PYR
2023-03-03,PYR,95844532.402,PYR
2023-03-04,PYR,96306630.261,PYR
2023-03-05,PYR,93235038.61,PYR
2023-03-06,PYR,92990398.567,PYR
2023-03-07,PYR,92501118.481,PYR
2023-03-08,PYR,86629757.449,PYR
2023-03-09,PYR,83666894.706,PYR
2023-03-10,PYR,85460921.68800001,PYR
2023-03-11,PYR,83340707.982,PYR
2023-03-12,PYR,88342237.75,PYR
2023-03-13,PYR,91685651.671,PYR
2023-03-14,PYR,95436798.997,PYR
2023-03-15,PYR,87744228.75600001,PYR
2023-03-16,PYR,88396602.204,PYR
2023-03-17,PYR,96388176.942,PYR
2023-03-18,PYR,110930668.387,PYR
2023-03-19,PYR,107777530.055,PYR
2023-03-20,PYR,103428373.735,PYR
2023-03-21,PYR,106608694.294,PYR
2023-03-22,PYR,101362524.483,PYR
2023-03-23,PYR,101444071.164,PYR
2023-03-24,PYR,97774470.519,PYR
2023-03-25,PYR,94730061.095,PYR
2023-03-26,PYR,97421101.568,PYR
2023-03-27,PYR,91712833.898,PYR
2023-03-28,PYR,93941776.512,PYR
2023-03-29,PYR,98562755.102,PYR
2023-03-30,PYR,94213598.782,PYR
2023-03-31,PYR,97937563.881,PYR
2023-04-01,PYR,102096444.612,PYR
2023-04-02,PYR,100655786.581,PYR
2023-04-03,PYR,97529830.476,PYR
2023-04-04,PYR,100084959.814,PYR
2023-04-05,PYR,101607164.526,PYR
2023-04-06,PYR,101552800.072,PYR
2023-04-07,PYR,98753030.691,PYR
2023-04-08,PYR,98671484.01,PYR
2023-04-09,PYR,101933351.25,PYR
2023-04-10,PYR,103673013.778,PYR
2023-04-11,PYR,104651573.95,PYR
2023-04-12,PYR,106934881.018,PYR
2023-04-13,PYR,108620179.092,PYR
2023-04-14,PYR,109027912.497,PYR
2023-04-15,PYR,108402721.276,PYR
2023-04-16,PYR,110930668.387,PYR
2023-04-17,PYR,109381281.448,PYR
2023-04-18,PYR,115578829.204,PYR
2023-04-19,PYR,102748818.06,PYR
2023-04-20,PYR,99215128.55,PYR
2023-04-21,PYR,96116354.672,PYR
2023-04-22,PYR,98698666.237,PYR
2023-04-23,PYR,94349509.917,PYR
2023-04-24,PYR,93126309.702,PYR
2023-04-25,PYR,95762985.721,PYR
2023-04-26,PYR,94132052.101,PYR
2023-04-27,PYR,95871714.629,PYR
2023-04-28,PYR,94947518.911,PYR
2023-04-29,PYR,95790167.948,PYR
2023-04-30,PYR,92800122.978,PYR
2023-05-01,PYR,90625544.818,PYR
2023-05-02,PYR,91305100.493,PYR
2023-05-03,PYR,91006095.996,PYR
2023-05-04,PYR,88315055.523,PYR
2023-05-05,PYR,89239251.241,PYR
2023-05-06,PYR,86575392.995,PYR
2023-05-07,PYR,85977384.001,PYR
2023-05-08,PYR,83993081.42999999,PYR
2023-05-09,PYR,81247676.50299999,PYR
2023-05-10,PYR,83694076.933,PYR
2023-05-11,PYR,80812760.87099999,PYR
2023-05-12,PYR,82715516.761,PYR
2023-05-13,PYR,81709774.36199999,PYR
2023-05-14,PYR,81682592.13499999,PYR
2023-05-15,PYR,83938716.976,PYR
2023-05-16,PYR,86847215.265,PYR
2023-05-17,PYR,93452496.426,PYR
2023-05-18,PYR,90761455.953,PYR
2023-05-19,PYR,92229296.211,PYR
2023-05-20,PYR,94322327.69,PYR
2023-05-21,PYR,92691394.07,PYR
2023-05-22,PYR,96225083.58,PYR
2023-05-23,PYR,103673013.778,PYR
2023-05-24,PYR,99215128.55,PYR
2023-05-25,PYR,100818879.943,PYR
2023-05-26,PYR,100356782.084,PYR
2023-05-27,PYR,99187946.323,PYR
2023-05-28,PYR,99867501.998,PYR
2023-05-29,PYR,99052035.188,PYR
2023-05-30,PYR,97393919.341,PYR
2023-05-31,PYR,93805865.377,PYR
2023-06-01,PYR,91685651.671,PYR
2023-06-02,PYR,93017580.794,PYR
2023-06-03,PYR,92963216.34,PYR
2023-06-04,PYR,95518345.678,PYR
2023-06-05,PYR,89646984.646,PYR
2023-06-06,PYR,92392389.573,PYR
2023-06-07,PYR,84917277.148,PYR
2023-06-08,PYR,86765668.584,PYR
2023-06-09,PYR,87282130.897,PYR
2023-06-10,PYR,80867125.325,PYR
2023-06-11,PYR,80160387.423,PYR
2023-06-12,PYR,79045916.116,PYR
2023-06-13,PYR,79290556.159,PYR
2023-06-14,PYR,78284813.75999999,PYR
2023-06-15,PYR,77795533.67400001,PYR
2023-06-16,PYR,82362147.80999999,PYR
2023-06-17,PYR,82851427.896,PYR
2023-06-18,PYR,81057400.914,PYR
2023-06-19,PYR,81791321.043,PYR
2023-06-20,PYR,82633970.08,PYR
2023-06-21,PYR,86194841.817,PYR
2023-06-22,PYR,83530983.571,PYR
2023-06-23,PYR,86303570.725,PYR
2023-06-24,PYR,84754183.786,PYR
2023-06-25,PYR,86521028.541,PYR
2023-06-26,PYR,90435269.229,PYR
2023-06-27,PYR,90190629.186,PYR
2023-06-28,PYR,85705561.731,PYR
2023-06-29,PYR,85488103.915,PYR
2023-06-30,PYR,85977384.001,PYR
2023-07-01,PYR,87744228.75600001,PYR
2023-07-02,PYR,89619802.419,PYR
2023-07-03,PYR,90734273.726,PYR
2023-07-04,PYR,87282130.897,PYR
2023-07-05,PYR,87091855.308,PYR
2023-07-06,PYR,85895837.32000001,PYR
2023-07-07,PYR,87010308.627,PYR
2023-07-08,PYR,86629757.449,PYR
2023-07-09,PYR,85542468.36899999,PYR
2023-07-10,PYR,86330752.952,PYR
2023-07-11,PYR,87553953.167,PYR
2023-07-12,PYR,84862912.69399999,PYR
2023-07-13,PYR,89021793.425,PYR
2023-07-14,PYR,86684121.903,PYR
2023-07-15,PYR,91386647.174,PYR
2023-07-16,PYR,92283660.665,PYR
2023-07-17,PYR,95463981.224,PYR
2023-07-18,PYR,88967428.971,PYR
2023-07-19,PYR,88450966.658,PYR
2023-07-20,PYR,87445224.259,PYR
2023-07-21,PYR,86792850.811,PYR
2023-07-22,PYR,85053188.283,PYR
2023-07-23,PYR,86847215.265,PYR
2023-07-24,PYR,82416512.264,PYR
2023-07-25,PYR,83041703.485,PYR
2023-07-26,PYR,83721259.16,PYR
2023-07-27,PYR,84128992.56500001,PYR
2023-07-28,PYR,84047445.884,PYR
2023-07-29,PYR,84047445.884,PYR
2023-07-30,PYR,82470876.718,PYR
2023-07-31,PYR,83286343.528,PYR
2023-08-01,PYR,84509543.743,PYR
2023-08-02,PYR,83367890.209,PYR
2023-08-03,PYR,82987339.031,PYR
2023-08-04,PYR,82579605.626,PYR
2023-08-05,PYR,85950201.774,PYR
2023-08-06,PYR,83993081.42999999,PYR
2023-08-07,PYR,83068885.712,PYR
2023-08-08,PYR,84971641.602,PYR
2023-08-09,PYR,84699819.332,PYR
2023-08-10,PYR,85053188.283,PYR
2023-08-11,PYR,84917277.148,PYR
2023-08-12,PYR,88450966.658,PYR
2023-08-13,PYR,87418042.032,PYR
2023-08-14,PYR,96605634.758,PYR
2023-08-15,PYR,91957473.941,PYR
2023-08-16,PYR,84645454.87799999,PYR
2023-08-17,PYR,89646984.646,PYR
2023-08-18,PYR,87662682.075,PYR
2023-08-19,PYR,89810078.008,PYR
2023-08-20,PYR,88342237.75,PYR
2023-08-21,PYR,86249206.271,PYR
2023-08-22,PYR,87390859.80499999,PYR
2023-08-23,PYR,88233508.842,PYR
2023-08-24,PYR,86058930.682,PYR
2023-08-25,PYR,87091855.308,PYR
2023-08-26,PYR,87091855.308,PYR
2023-08-27,PYR,89674166.873,PYR
2023-08-28,PYR,87445224.259,PYR
2023-08-29,PYR,90543998.137,PYR
2023-08-30,PYR,89782895.781,PYR
2023-08-31,PYR,95001883.365,PYR
2023-09-01,PYR,90571180.364,PYR
2023-09-02,PYR,90734273.726,PYR
2023-09-03,PYR,106309689.797,PYR
2023-09-04,PYR,116720482.738,PYR
2023-09-05,PYR,109326916.994,PYR
2023-09-06,PYR,111691770.743,PYR
2023-09-07,PYR,103047822.557,PYR
2023-09-08,PYR,99215128.55,PYR
2023-09-09,PYR,99079217.415,PYR
2023-09-10,PYR,98644301.783,PYR
2023-09-11,PYR,89375162.376,PYR
2023-09-12,PYR,90571180.364,PYR
2023-09-13,PYR,92338025.119,PYR
2023-09-14,PYR,91957473.941,PYR
2023-09-15,PYR,93370949.745,PYR
2023-09-16,PYR,92283660.665,PYR
2023-09-17,PYR,89918806.916,PYR
2023-09-18,PYR,91413829.401,PYR
2023-09-19,PYR,92066202.849,PYR
2023-09-20,PYR,89320797.922,PYR
2023-09-21,PYR,86222024.044,PYR
2023-09-22,PYR,85977384.001,PYR
2023-09-23,PYR,85053188.283,PYR
2023-09-24,PYR,83204796.847,PYR
2023-09-25,PYR,83014521.258,PYR
2023-09-26,PYR,82552423.399,PYR
2023-09-27,PYR,81465134.31899999,PYR
2023-09-28,PYR,82117507.767,PYR
2023-09-29,PYR,83340707.982,PYR
2023-09-30,PYR,83721259.16,PYR
2023-10-01,PYR,85895837.32000001,PYR
2023-10-02,PYR,82525241.172,PYR
2023-10-03,PYR,81247676.50299999,PYR
